archive	file	verdict	distinct	calls	lvos	scanner	path	sha256
PortScanner12.lha	-	NO_BSDSOCKET_BINARY	0	0		scanner=7	comm/tcp/PortScanner12.lha	8f072bbc9d69ce156fe2796790d51101d48c3bb81deab5982d414065746aaf7f
PortalOpening2.lha	PO2Server	NO_SOCKETBASE_STORE opens=8	distinct=0	calls=0		scanner=7	comm/tcp/PortalOpening2.lha	781c080a0aab2bcef98a584a6f36ad72efb867f53935d5700a184dc433142950
PortalOpening2.lha	PO2Client	NO_SOCKETBASE_STORE opens=11	distinct=0	calls=0		scanner=7	comm/tcp/PortalOpening2.lha	781c080a0aab2bcef98a584a6f36ad72efb867f53935d5700a184dc433142950
PowerWEB.lha	PowerWEB/PowerWEB	NO_SOCKETBASE_STORE opens=6	distinct=0	calls=0		scanner=7	comm/tcp/PowerWEB.lha	50d6f4edd80ace48e350bb1aee37e7be3f9013d9c3a8a3e2787151476bfe4dc7
PrintMail1.3.lha	-	NO_BSDSOCKET_BINARY	0	0		scanner=7	comm/mail/PrintMail1.3.lha	dca82f42b0be60d63e2e0890909da66c68120f86f7f72df53c03b2839ae0e09e
ProNET-C.lha	-	NO_BSDSOCKET_BINARY	0	0		scanner=7	comm/net/ProNET-C.lha	a8d803e0393f2aab21364a5f7436760f1c79f33981b7bcbc7c271a3a71065a1c
ProNET34.lha	-	NO_BSDSOCKET_BINARY	0	0		scanner=7	comm/net/ProNET34.lha	f726405b0a99d0fd079eb8ba7606a575b42d9515dfb1a478383af9d569d94383
Protector2_01.lha	-	NO_BSDSOCKET_BINARY	0	0		scanner=7	comm/bbs/Protector2_01.lha	90d5e6871e9ffe2a695ac269093314bb4904a4241d59958eb39339e7266357fa
PtpDigCam-V2.1a-MOS.lha	-	NO_BSDSOCKET_BINARY	0	0		scanner=7	comm/misc/PtpDigCam-V2.1a-MOS.lha	a7de2777a521bde2a13feeab42765f6710bb068bf86a8fa6400e5b5a51329234
PtpDigCam-V2.2-AOS.lha	-	NO_BSDSOCKET_BINARY	0	0		scanner=7	comm/misc/PtpDigCam-V2.2-AOS.lha	ec720003eee6a402b2d8861dc113c06bbdc49a97438e831acfbd2155234489d0
PubSend.lha	-	NO_BSDSOCKET_BINARY	0	0		scanner=7	comm/fido/PubSend.lha	d2bcfb01827aa279272aa18630532627db7839a18aafdd7f2eb04b85f15d8140
PushPull.lha	pushpull/Puller	NO_SOCKETBASE_STORE opens=13	distinct=0	calls=0		scanner=7	comm/www/PushPull.lha	c7ece40a73dc273bef92c28f578f4f0af35d1bf6ec7dbce416a9757bcad19a16
PutClient10.lha	PutClient	NO_SOCKETBASE_STORE opens=4	distinct=0	calls=0		scanner=7	comm/tcp/PutClient10.lha	d81d0334ea3e48f0afb17ace52b702b5e7a44d58cc32c35e9b24d24631411015
PutMail.lha	PutMail-020-V4	OK	distinct=8	calls=11	socket,connect,send,recv,shutdown,CloseSocket,Errno,gethostbyname	scanner=7	comm/tcp/PutMail.lha	d13b4264c80675d82e38ad8567a44161249caace4ad7afb6b0dee8fedb121bff
PutMail.lha	PutMail-020-V3	OK	distinct=8	calls=11	socket,connect,send,recv,shutdown,CloseSocket,Errno,gethostbyname	scanner=7	comm/tcp/PutMail.lha	d13b4264c80675d82e38ad8567a44161249caace4ad7afb6b0dee8fedb121bff
PutMail.lha	PutMail-000-V4	OK	distinct=8	calls=11	socket,connect,send,recv,shutdown,CloseSocket,Errno,gethostbyname	scanner=7	comm/tcp/PutMail.lha	d13b4264c80675d82e38ad8567a44161249caace4ad7afb6b0dee8fedb121bff
PutMail.lha	PutMail-000-V3	OK	distinct=8	calls=11	socket,connect,send,recv,shutdown,CloseSocket,Errno,gethostbyname	scanner=7	comm/tcp/PutMail.lha	d13b4264c80675d82e38ad8567a44161249caace4ad7afb6b0dee8fedb121bff
PutMailSRC.lha	PutMail-020-V4	OK	distinct=8	calls=11	socket,connect,send,recv,shutdown,CloseSocket,Errno,gethostbyname	scanner=7	comm/tcp/PutMailSRC.lha	e6a7d30483716beb7cfb60f126d1f73852faa33918a91f10e097b72e58eb2b3a
PutMailSRC.lha	PutMail-020-V3	OK	distinct=8	calls=11	socket,connect,send,recv,shutdown,CloseSocket,Errno,gethostbyname	scanner=7	comm/tcp/PutMailSRC.lha	e6a7d30483716beb7cfb60f126d1f73852faa33918a91f10e097b72e58eb2b3a
PutMailSRC.lha	PutMail-000-V4	OK	distinct=8	calls=11	socket,connect,send,recv,shutdown,CloseSocket,Errno,gethostbyname	scanner=7	comm/tcp/PutMailSRC.lha	e6a7d30483716beb7cfb60f126d1f73852faa33918a91f10e097b72e58eb2b3a
PutMailSRC.lha	PutMail-000-V3	OK	distinct=8	calls=11	socket,connect,send,recv,shutdown,CloseSocket,Errno,gethostbyname	scanner=7	comm/tcp/PutMailSRC.lha	e6a7d30483716beb7cfb60f126d1f73852faa33918a91f10e097b72e58eb2b3a
PvD_IBrowse_32x32.lha	-	NO_BSDSOCKET_BINARY	0	0		scanner=7	comm/www/PvD_IBrowse_32x32.lha	56318bcbaeeb6c201240fb5c5977953bfe643703ad3415b1963b5df94963befa
Q-Blue24.lha	-	NO_BSDSOCKET_BINARY	0	0		scanner=7	comm/mail/Q-Blue24.lha	25da2b98ceae5801e7076f048603e42156cb192ecd0a4ba8ca0ade34d2776dd2
QAmiTrack1.92.lha	-	NO_BSDSOCKET_BINARY	0	0		scanner=7	comm/net/QAmiTrack1.92.lha	48a84ae1fae4e732d2b208f0e73c82b991806c435aa5ece56946061fe6525cd5
QSendFile1.00B.lha	-	NO_BSDSOCKET_BINARY	0	0		scanner=7	comm/net/QSendFile1.00B.lha	91f56352cd2291f6696b95f98681faae52d0906a6b33d4cd490b5a70a36a4862
QWKGate1.lha	-	NO_BSDSOCKET_BINARY	0	0		scanner=7	comm/mail/QWKGate1.lha	dc8546770a68d93ba9187eaf232d0a6aefb5944d0fd096738f7a617c597427f3
Qcamwebcam.lha	-	NO_BSDSOCKET_BINARY	0	0		scanner=7	comm/tcp/Qcamwebcam.lha	487e61eb0083c52c60cda754c318f48516e69ac5d7198f95e38ca9c93ff4b9a7
QueSO.lha	QueSO/QueSO	OK+SOCK_RAW	distinct=15	calls=23	socket,sendto,send,recv,setsockopt,getsockopt,getsockname,IoctlSocket,CloseSocket,Errno,Inet_NtoA,inet_addr,gethostbyname,gethostname,SocketBaseTagList	scanner=7	comm/tcp/QueSO.lha	8f627a60ca394e714aa8a37dc63e2434ccd7880ebfeef105dda436856e9324ea
QuitMiamiRT.lha	-	NO_BSDSOCKET_BINARY	0	0		scanner=7	comm/tcp/QuitMiamiRT.lha	f159662917ccae6aa707fd3921024c0d28887aa9a4ee999d9bfd097ffc97e733
QuitTC.lha	-	NO_BSDSOCKET_BINARY	0	0		scanner=7	comm/misc/QuitTC.lha	298a9113774bcac22ef4b4573a7b049f979f3555c60a95ee403c142d9e858cd6
QuoteIt.lha	-	NO_BSDSOCKET_BINARY	0	0		scanner=7	comm/mail/QuoteIt.lha	37855d10209442a60d448dac5c242a4e66244695ba6ccb86bd076b3531d9f36e
RC-FTPd-Catala.lha	-	NO_BSDSOCKET_BINARY	0	0		scanner=7	comm/tcp/RC-FTPd-Catala.lha	3c415d6bb1c8cb4fd0581cbd527d3eb831ef42f09939f8676bb0bafb67b6e008
RD109.lha	-	NO_BSDSOCKET_BINARY	0	0		scanner=7	comm/misc/RD109.lha	920cdbf7033b2a8b595397e88f6b1bace24083a3e2741a8ac8dd5f948e702dc8
READ_ME_v2.lha	-	NO_BSDSOCKET_BINARY	0	0		scanner=7	comm/maxs/READ_ME_v2.lha	fa3bfaad6cffd5e20f90d759728933f1b5a783caf2621bd787058eaee621b7a6
RHMail.lha	-	NO_BSDSOCKET_BINARY	0	0		scanner=7	comm/mail/RHMail.lha	6e2c6c51df357d5d6dd98cbe36e1db7826b849187c9d1a61a17e8fb03c4cd1c7
RIPgraphicsp_I.lha	-	NO_BSDSOCKET_BINARY	0	0		scanner=7	comm/bbs/RIPgraphicsp_I.lha	30747bd61b1dfa2f88b8dd4a111008935ebd1255b7d34c04080ce6d1752464d5
RNOXfer.lha	-	NO_BSDSOCKET_BINARY	0	0		scanner=7	comm/tcp/RNOXfer.lha	96e3d33ee99d74830da1f8da5e397b998d95ceaa0cbd769d938cd1848513f84b
RNOXfer_68k.lha	RNOXfer_68k/RNOXfer	OK	distinct=25	calls=68	socket,bind,listen,accept,connect,sendto,send,recvfrom,recv,shutdown,setsockopt,getsockname,getpeername,IoctlSocket,CloseSocket,WaitSelect,Errno,Inet_NtoA,gethostbyname,gethostbyaddr,gethostname,SocketBaseTagList,ReleaseInterfaceList,ObtainInterfaceList,QueryInterfaceTagList	scanner=7	comm/tcp/RNOXfer_68k.lha	32e317d6b616fa187b2ac2bc857d9c0611f457711c07e199dfb23d274a2c8f24
RNOXfer_68k.lha	RNOXfer_68k/hurl.hwp	OK	distinct=20	calls=70	socket,bind,listen,accept,connect,sendto,send,recvfrom,recv,setsockopt,getsockopt,getsockname,getpeername,IoctlSocket,CloseSocket,WaitSelect,Errno,gethostbyname,gethostname,SocketBaseTagList	scanner=7	comm/tcp/RNOXfer_68k.lha	32e317d6b616fa187b2ac2bc857d9c0611f457711c07e199dfb23d274a2c8f24
RNOXfer_OS4.lha	-	NO_BSDSOCKET_BINARY	0	0		scanner=7	comm/tcp/RNOXfer_OS4.lha	c63977900eab32473316d2dae066a97a0fa44ed314e92992bceaed0223a73845
RSM.lha	-	NO_BSDSOCKET_BINARY	0	0		scanner=7	comm/misc/RSM.lha	8485aaa5065ad40cf4f555ae3c590a5995543d7a0bdf16e1b160f96577ebb263
RS_C_+Miami.lha	-	NO_BSDSOCKET_BINARY	0	0		scanner=7	comm/misc/RS_C_+Miami.lha	1878d08d70f6e5cb2af12e3ee7751a01ff1bbfbca0eb498b7b7c35ee2180ea96
RTag11i.lha	-	NO_BSDSOCKET_BINARY	0	0		scanner=7	comm/mail/RTag11i.lha	08ecf9f406cabd16997b71d827c131d29c0b6f51d49563311c14d5d936fa63e0
RWK56v2.lha	-	NO_BSDSOCKET_BINARY	0	0		scanner=7	comm/misc/RWK56v2.lha	b13253e6bfc6d34761ab6f2c9f5222a40de41367c1de3fb24af814f7bfeb720e
RadarGlobe.lha	-	NO_BSDSOCKET_BINARY	0	0		scanner=7	comm/net/RadarGlobe.lha	1271005366ef94f491a77768576d1b4a30b900a226cac8d88eacafd0703ba8f6
RanSigv12.lha	-	NO_BSDSOCKET_BINARY	0	0		scanner=7	comm/mail/RanSigv12.lha	5ff798b8fefb618e6a3e5445b872cec7dfa847bdd41bc321cceccbc0f7fb9fdc
RandAnim.lha	-	NO_BSDSOCKET_BINARY	0	0		scanner=7	comm/www/RandAnim.lha	a20f53a99d52ff17d0569a9aa3f5c8e06a352fea8bb6148c11248f679cdcb616
RandoSig.lha	-	NO_BSDSOCKET_BINARY	0	0		scanner=7	comm/mail/RandoSig.lha	54ad56ed8780c3078a268275a4de82e5cb4feb04538056deed0eded5ea26c6d5
Rc-Ftpd_GR.lha	-	NO_BSDSOCKET_BINARY	0	0		scanner=7	comm/tcp/Rc-Ftpd_GR.lha	794c2680e38c706d3a3597bbae10c01b776fef1ccbcbf57855897eceeb9f6375
ReAddress.lha	-	NO_BSDSOCKET_BINARY	0	0		scanner=7	comm/mail/ReAddress.lha	7abca118738235613c0bd9375495908ef8fcc18bcf200ca07febe68086c40361
ReKeyIt_GR.lha	-	NO_BSDSOCKET_BINARY	0	0		scanner=7	comm/mail/ReKeyIt_GR.lha	a1233836f3f7ff58e90e01b0109e04c898414ba4f8afee4df21f477e34ef0207
ReStarter.lha	-	NO_BSDSOCKET_BINARY	0	0		scanner=7	comm/net/ReStarter.lha	e68e2ff8ec5ab49f400192ab711c94668a63305ae9fa3f1151e541c5182cde0c
ReStarterV2_1.lha	-	NO_BSDSOCKET_BINARY	0	0		scanner=7	comm/net/ReStarterV2_1.lha	b3e583c179fcd4d7a061e0b332397d29726923103d8ef0fee66a6a257a415d10
Re_xx.lha	-	NO_BSDSOCKET_BINARY	0	0		scanner=7	comm/mail/Re_xx.lha	d9631b14fe9366ff20593f0adde70cebbb370e792f76b63f406479dbbb0523a1
RedEthItaCat.lha	-	NO_BSDSOCKET_BINARY	0	0		scanner=7	comm/net/RedEthItaCat.lha	e921c8116de23390c4d9f5fe83aed31054054a70e782b94b11f2a434645b19b9
RegisterURL.lha	-	NO_BSDSOCKET_BINARY	0	0		scanner=7	comm/www/RegisterURL.lha	f607f22315100c16ac1284f85589dc95a0f96233dbb0770811528d3634e03393
Relax-source.lha	-	NO_BSDSOCKET_BINARY	0	0		scanner=7	comm/misc/Relax-source.lha	9e9a3b68a6bfbfd5a4a6b3a0af6cb112d157d56bb916fe7aafa504f080889fae
Relay.lha	Relay.68000	OK	distinct=9	calls=19	socket,connect,send,recv,CloseSocket,ObtainSocket,gethostbyname,vsyslog,SocketBaseTagList	scanner=7	comm/mail/Relay.lha	5af78b4d0e12d714600bbd27f525333466d5632ebf5fc31fb8fb2155229027cf
Relay.lha	Relay	OK	distinct=9	calls=19	socket,connect,send,recv,CloseSocket,ObtainSocket,gethostbyname,vsyslog,SocketBaseTagList	scanner=7	comm/mail/Relay.lha	5af78b4d0e12d714600bbd27f525333466d5632ebf5fc31fb8fb2155229027cf
RemoteBoot.lha	-	NO_BSDSOCKET_BINARY	0	0		scanner=7	comm/net/RemoteBoot.lha	789131572af3b605a6edf0789da4f1676cbceaee836c3b33468144d3283f3cda
RemoteLogin.lha	-	NO_BSDSOCKET_BINARY	0	0		scanner=7	comm/net/RemoteLogin.lha	1eb18ec3be02462615bdccc0c0b57ea9c04692b39d294d049b998cb3289076e5
ReqServer1.0.lha	-	NO_BSDSOCKET_BINARY	0	0		scanner=7	comm/net/ReqServer1.0.lha	508e4505a36fad03789dbb198b86964c85e9b48f70df3c41cda848ca40999d50
RetR_V11.lha	-	NO_BSDSOCKET_BINARY	0	0		scanner=7	comm/mail/RetR_V11.lha	8716305819c806371f456406a6e7647347ffe760b64d32b7041744d95b683ec8
RexxFake.lha	-	NO_BSDSOCKET_BINARY	0	0		scanner=7	comm/irc/RexxFake.lha	a0c8da45257c69b3a0897cb64355cd1946d56117ed375c87b62db76bf38990ca
RexxFake_src.lha	-	NO_BSDSOCKET_BINARY	0	0		scanner=7	comm/irc/RexxFake_src.lha	59262030ceefd9d634fdc939873a25af1b9273af3161cbc6a289115d189b9217
RexxNet.lha	RexxNet/Binaries/AmiTCP/rexxnetd_amitcp.020	OK	distinct=18	calls=30	socket,bind,listen,accept,send,recv,shutdown,setsockopt,CloseSocket,WaitSelect,ReleaseSocket,Inet_NtoA,gethostbyname,gethostbyaddr,getservbyname,vsyslog,gethostname,SocketBaseTagList	scanner=7	comm/net/RexxNet.lha	95a7aab43396bdc0fec83dcedb6ba1e0cd18715a991f538ae29b4b8d4d91f6c0
RexxNet.lha	RexxNet/Binaries/AmiTCP/rexxnetd_amitcp.000	OK	distinct=18	calls=30	socket,bind,listen,accept,send,recv,shutdown,setsockopt,CloseSocket,WaitSelect,ReleaseSocket,Inet_NtoA,gethostbyname,gethostbyaddr,getservbyname,vsyslog,gethostname,SocketBaseTagList	scanner=7	comm/net/RexxNet.lha	95a7aab43396bdc0fec83dcedb6ba1e0cd18715a991f538ae29b4b8d4d91f6c0
RexxNet.lha	RexxNet/Binaries/AmiTCP/rexxnet_amitcp.020	OK	distinct=12	calls=20	socket,connect,send,recv,shutdown,CloseSocket,WaitSelect,inet_addr,gethostbyname,gethostbyaddr,getservbyname,vsyslog	scanner=7	comm/net/RexxNet.lha	95a7aab43396bdc0fec83dcedb6ba1e0cd18715a991f538ae29b4b8d4d91f6c0
RexxNet.lha	RexxNet/Binaries/AmiTCP/rexxnet_amitcp.000	OK	distinct=12	calls=21	socket,connect,send,recv,shutdown,CloseSocket,WaitSelect,inet_addr,gethostbyname,gethostbyaddr,getservbyname,vsyslog	scanner=7	comm/net/RexxNet.lha	95a7aab43396bdc0fec83dcedb6ba1e0cd18715a991f538ae29b4b8d4d91f6c0
RexxServ.lha	RexxServ/libs/rexxkuang11.library	BASE_BUT_NO_CALLS	distinct=0	calls=0		scanner=7	comm/irc/RexxServ.lha	5a28d097987e8368bf23b4e19319706bab11b9745e8132fe5f5c0b0128239bbc
RoFTICv3_0.lha	-	NO_BSDSOCKET_BINARY	0	0		scanner=7	comm/fido/RoFTICv3_0.lha	3442a734bb00bddc65f6e677721bbc5ad01761636a8e38c0c91dbd126a80d0cb
Roadie.lha	Roadie	BASE_BUT_NO_CALLS	distinct=0	calls=0		scanner=7	comm/net/Roadie.lha	9431eafe1696e576a53a036c415810e07f5c57ff079f9bdf4853ad866cd76abf
Roadshow_FR.lha	-	NO_BSDSOCKET_BINARY	0	0		scanner=7	comm/tcp/Roadshow_FR.lha	1707f81c0026a3a57a9a03ec1058e552348c39223661507f781251b7721868d8
Rogobo.lha	-	NO_BSDSOCKET_BINARY	0	0		scanner=7	comm/www/Rogobo.lha	af340245dd2845d39571daa25c2d93a6708bb27e06890f235cf623c55b8f4801
Rogobox.lha	-	NO_BSDSOCKET_BINARY	0	0		scanner=7	comm/www/Rogobox.lha	38636c3c0f2437d7166d18bd3ea55207e779902cc27051508d5af339ecb89b6e
RoundTheme.lha	-	NO_BSDSOCKET_BINARY	0	0		scanner=7	comm/www/RoundTheme.lha	2d90f54eb4f203f9eef4e66e5b718ef86444c9be79c44c53b60bd15edb95398d
Run64_v12.lha	-	NO_BSDSOCKET_BINARY	0	0		scanner=7	comm/misc/Run64_v12.lha	195bc6f135f936c79728efc1bd0a693e4e3d23b235b2478e73ff214600b412cd
RunC64_V1.3.lha	-	NO_BSDSOCKET_BINARY	0	0		scanner=7	comm/misc/RunC64_V1.3.lha	c029927fb0a72576a8d81d93d062d02109af7166951e84144df3b90c2ed0508b
S3C.lha	-	NO_BSDSOCKET_BINARY	0	0		scanner=7	comm/tcp/S3C.lha	6316bb1170b1f547f2db7be4b406f894551469af00f361abc67d35abab251460
S5-Trans.lha	-	NO_BSDSOCKET_BINARY	0	0		scanner=7	comm/misc/S5-Trans.lha	0268ee79b7215330b5426ba5482569b883a998368522b4bf0778fecf1bcdd528
SAFT.lha	-	NO_BSDSOCKET_BINARY	0	0		scanner=7	comm/tcp/SAFT.lha	d0cfee816ea8290fa7fdaca83682baf76625f2ad34ba6a6d75f7edc31658c688
SANA2Meter.lha	-	NO_BSDSOCKET_BINARY	0	0		scanner=7	comm/net/SANA2Meter.lha	05cb7b0d6fcf7a34f9844be83e40408c3224c9acd28bf69e49056cbe577d509f
SCSI-Netz.lha	-	NO_BSDSOCKET_BINARY	0	0		scanner=7	comm/misc/SCSI-Netz.lha	5fb21c675c2ca19f20362f879fdec080600805dac1bdfae59387180e058c042c
SDSTCPLib.lha	SDSTCPLibrary/Blitzlibs/OtherLibs/SDSTCPSocketLib.obj	BASE_BUT_NO_CALLS	distinct=0	calls=0		scanner=7	dev/basic/SDSTCPLib.lha	e75bd53383a3efb78f866c9c478b96e37db25ccb2c7f14611d859522a32870dc
SLH.lha	-	NO_BSDSOCKET_BINARY	0	0		scanner=7	comm/net/SLH.lha	48d9584484abd066635753d8320a4fc69d88c46903de58f7cf2b0c74a6ee7489
SLIPScripts1.3.lha	-	NO_BSDSOCKET_BINARY	0	0		scanner=7	comm/tcp/SLIPScripts1.3.lha	6a753799d50c00785dab89d0c8c8e9ee3e73b7e3f586ba56bb33af16b5478886
SLIPShuttle.lha	-	NO_BSDSOCKET_BINARY	0	0		scanner=7	comm/tcp/SLIPShuttle.lha	1f3606fbc21356c0470122c69865904e7bb697a4a83bc149f7c3e4fc47d5f993
SLs_Request243.lha	-	NO_BSDSOCKET_BINARY	0	0		scanner=7	comm/mail/SLs_Request243.lha	95fb13e5294e75078caf2e27d13630d8ee9e569ed0dd87fe4a6f01108b3be0a5
SMB-ConnectItaCat.lha	-	NO_BSDSOCKET_BINARY	0	0		scanner=7	comm/tcp/SMB-ConnectItaCat.lha	25186bdf22c6ed74f49cc8503d5752c824e698b98291f8c24a25a5f932fce0c1
SMB-it.lha	-	NO_BSDSOCKET_BINARY	0	0		scanner=7	comm/misc/SMB-it.lha	8c20f54291003f5e3a4fd0d740e835c83caa6fe6a2ed447c76293335f474350d
SMBMounter-ITA.lha	-	NO_BSDSOCKET_BINARY	0	0		scanner=7	comm/net/SMBMounter-ITA.lha	b5fd4225c264213ff169647aa313a657df8853a7d7ca18ec9dd1bcce2a817bf4
SMBMounter.lha	SMBMounter/SMBMounter-MUI	NO_SOCKETBASE_STORE opens=21	distinct=0	calls=0		scanner=7	comm/net/SMBMounter.lha	4555dce6aa8fe1efb4446b41be78069cba9fbac47f307057340d2384dfea73c8
SMBMounter.lha	SMBMounter/SMBMounter	NO_SOCKETBASE_STORE opens=23	distinct=0	calls=0		scanner=7	comm/net/SMBMounter.lha	4555dce6aa8fe1efb4446b41be78069cba9fbac47f307057340d2384dfea73c8
SMS2D2.lha	-	NO_BSDSOCKET_BINARY	0	0		scanner=7	comm/misc/SMS2D2.lha	d8d738d2a4966af749f839daf974044632df5f34cf61bcb7cac36d053f53f8e7
SMSEngineerMUI.lha	InstallSMSEngineerMUI/main/bin/SMSEngineerMUI	BASE_BUT_NO_CALLS	distinct=0	calls=0		scanner=7	comm/tcp/SMSEngineerMUI.lha	01347fded66d633bf0d9ddadd9d5bd1e72cdc55db953160457b7ea17b2191913
SMSMasterMUI.lha	main/bin/SMSmasterMUI	BASE_BUT_NO_CALLS	distinct=0	calls=0		scanner=7	comm/tcp/SMSMasterMUI.lha	a58195f57dea0cfffcb54af70ae4e127d6de021dfb967b2e993fd31f245d92c4
SMSSuite.lha	SMS Suite Install/SMS Suite/SMSSend	BASE_BUT_NO_CALLS	distinct=0	calls=0		scanner=7	comm/misc/SMSSuite.lha	01960777ae73dc770740eaaa01a9f3be86566fc51437c1670c58a7c9be1d3c20
SMSSuiteSP1.lha	SMSSend	BASE_BUT_NO_CALLS	distinct=0	calls=0		scanner=7	comm/misc/SMSSuiteSP1.lha	f5fdba028e8d292da8b463be083b5e5620982ecd91f95533212e90570fe01b6d
SMSmui.lha	-	NO_BSDSOCKET_BINARY	0	0		scanner=7	comm/misc/SMSmui.lha	bd8abfd6907a344011f111ecaed8017213f07fe409e88d26c944f182e63d01e1
SMTPsend.lha	-	NO_BSDSOCKET_BINARY	0	0		scanner=7	comm/mail/SMTPsend.lha	fb58704b53a5afdffc3336aceb075b56ad2f8e2cc8b741549de5da6dad975a1b
SM_12.lha	-	NO_BSDSOCKET_BINARY	0	0		scanner=7	comm/maxs/SM_12.lha	6644a47d77d86aab71be91755c295c7430f90bc4fa85f4c28dd09ca7cf9a1f12
SN_TCh21.lha	-	NO_BSDSOCKET_BINARY	0	0		scanner=7	comm/cnet/SN_TCh21.lha	8de1e14088563520b77f712d83506bbd2a2128444e3412f9b6607d840dc215ac
SPA-AmIRC.lha	-	NO_BSDSOCKET_BINARY	0	0		scanner=7	comm/irc/SPA-AmIRC.lha	f0970bd60a51a1475d20e112238dd9b9cdff3cb426edb991f99b16fc7d37ce27
SPA-AmiFish.lha	-	NO_BSDSOCKET_BINARY	0	0		scanner=7	comm/tcp/SPA-AmiFish.lha	2f3e1b35d4662ecd8ccea4661fbf4b7a193bb23e143bdb46ef279123b0243556
SPA-CManager.lha	-	NO_BSDSOCKET_BINARY	0	0		scanner=7	comm/net/SPA-CManager.lha	aa89d974cf79f04ac30b1ed3de4779bbc43b7e356141e181ac8b1049c95bf2fe
SPA-MiamiDx.lha	-	NO_BSDSOCKET_BINARY	0	0		scanner=7	comm/net/SPA-MiamiDx.lha	50c02ff40225ac7ee74e760408b7cf4e91d5832c5654631dcbbb4018b67f579d
SPA-YAM2p7.lha	-	NO_BSDSOCKET_BINARY	0	0		scanner=7	comm/mail/SPA-YAM2p7.lha	a9c3dc360317786c1b19249baa400c20f8b28e45106485a7f8bd8ec2ca19932f
SPA-YGMail.lha	-	NO_BSDSOCKET_BINARY	0	0		scanner=7	comm/mail/SPA-YGMail.lha	2443dcec70e6261132c2f36a763f1e3fe74c45ca9ef4b33e2b0e55109e090d53
SRTG.lha	-	NO_BSDSOCKET_BINARY	0	0		scanner=7	comm/tcp/SRTG.lha	681279b79b80d2ece3e50d2fafe9d9b745fdf5927cd4dab89720c51a1794367a
SSE.lha	-	NO_BSDSOCKET_BINARY	0	0		scanner=7	comm/www/SSE.lha	644477dd5c30e8832a291dd4e2c21cfe17fe28187151475246977596fa9a2f24
STFax3032bUpd.lha	-	NO_BSDSOCKET_BINARY	0	0		scanner=7	comm/misc/STFax3032bUpd.lha	2b65c1ed883acd6fafcafe8209b411be4f34c68a9c0ea5fe80c0c11e0d993353
STFax3033bUpd.lha	-	NO_BSDSOCKET_BINARY	0	0		scanner=7	comm/misc/STFax3033bUpd.lha	645300ddde6199ca62cd18fe02b83784d7eb02712bb40426494e99d07c65ce1b
STFax3034Upd.lha	-	NO_BSDSOCKET_BINARY	0	0		scanner=7	comm/misc/STFax3034Upd.lha	1fd19f904e1469a1192cea364162b41046d7751caa7f31df5b66f4f39e91005b
STFax3035Upd.lha	-	NO_BSDSOCKET_BINARY	0	0		scanner=7	comm/misc/STFax3035Upd.lha	1b135124288a20e7c056c392d9b61c9d3ffc59dbd68b7d38f4a95796d148c4af
STFax3036Upd.lha	-	NO_BSDSOCKET_BINARY	0	0		scanner=7	comm/misc/STFax3036Upd.lha	1446aa75e6d785cf8afecf73a89f2e8261e8468fa9fff06fb2fc8da64f4a3714
STFax3036bUpd.lha	-	NO_BSDSOCKET_BINARY	0	0		scanner=7	comm/misc/STFax3036bUpd.lha	af10986395ab787f438544dee8a0daf9a9ff5bb0812b1c229acb1788deee7c0f
STFax3037Upd.lha	-	NO_BSDSOCKET_BINARY	0	0		scanner=7	comm/misc/STFax3037Upd.lha	e797ca7b77b468dae0b3821f73d31f8915bdd4490f57294f0776db8d56596ff4
STFax35Upd.lha	-	NO_BSDSOCKET_BINARY	0	0		scanner=7	comm/misc/STFax35Upd.lha	9b6d51ecd4011d7a7958a3fc30b116c1a30f5c5b830c7171fd9fa49bccd09a87
STFax_catala.lha	-	NO_BSDSOCKET_BINARY	0	0		scanner=7	comm/misc/STFax_catala.lha	949aea613e4062fe2535a07ae737a3130b6f81fade8675bfe0b599fb8a44e918
Sabot18.lha	-	NO_BSDSOCKET_BINARY	0	0		scanner=7	comm/net/Sabot18.lha	31cfcd4d7f55705074b15275d2def9ea15e2256847776ff809eb872dc26abd67
SambaMountList.lha	-	NO_BSDSOCKET_BINARY	0	0		scanner=7	comm/tcp/SambaMountList.lha	8d6f1d0f877a4c0b860dfe77ab6f53e2e21ba9b21347172bbe01a9490a83428a
Samba_2.0.7.lha	-	NO_BSDSOCKET_BINARY	0	0		scanner=7	?/Samba_2.0.7.lha	
SavePage.lha	-	NO_BSDSOCKET_BINARY	0	0		scanner=7	comm/www/SavePage.lha	791e3c77864bfe4b3140500a5e3c20b80eb73065dee226a4f693e78ff2a2da96
Savvy.lha	-	NO_BSDSOCKET_BINARY	0	0		scanner=7	comm/net/Savvy.lha	c05712c42acf5cd48e30df841f77dbe1a59d725e33df93c2d670f5ca9be04901
ScanWWW.lha	-	NO_BSDSOCKET_BINARY	0	0		scanner=7	comm/www/ScanWWW.lha	13312ade67676d0b497c5c2e935119dc5b2b9f8b372ade03550dc168fafc1531
SearchAdr.lha	-	NO_BSDSOCKET_BINARY	0	0		scanner=7	comm/www/SearchAdr.lha	1b4fc29aa8ffee1b09afb0ed7d0dc4eb155fab3e5cb7b12771e542f62074f36f
